ts_code,security_name,trade_date,close,pct_chg,amount,record_status,frequency,timezone,as_of,price_basis,amount_unit,source_api,source_url,retrieved_at,data_nature
601318.SH,中国平安,2024-01-19,39.2,0.5386,2493579.882,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2024-01-22,55.34,-1.425,2017295.149,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2024-01-22,127.0,-1.4664,2733754.456,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2024-01-22,185.34,-2.1126,2487370.789,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2024-01-22,155.66,0.4906,6323471.153,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2024-01-22,1642.0,0.4281,7678297.836,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2024-01-22,39.48,0.7143,3800265.431,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2024-01-23,56.38,1.8793,1612570.166,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2024-01-23,127.38,0.2992,2053575.26,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2024-01-23,187.85,1.3543,2072060.504,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2024-01-23,153.91,-1.1242,5033058.276,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2024-01-23,1619.0,-1.4007,5659457.115,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2024-01-23,39.36,-0.304,2363927.977,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2024-01-24,57.19,1.4367,1503303.923,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2024-01-24,128.05,0.526,2118643.963,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2024-01-24,188.7,0.4525,1805379.382,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2024-01-24,153.48,-0.2794,3776131.708,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2024-01-24,1626.0,0.4324,5373603.703,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2024-01-24,40.17,2.0579,3023883.703,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2024-01-25,56.35,-1.4688,1412367.268,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2024-01-25,131.11,2.3897,3546308.96,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2024-01-25,189.9,0.6359,2470818.453,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2024-01-25,155.0,0.9904,4503492.568,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2024-01-25,1638.0,0.738,5094508.165,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2024-01-25,41.15,2.4396,4022141.715,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2024-01-26,57.51,2.0586,1874299.633,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2024-01-26,131.0,-0.0839,2522565.252,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2024-01-26,185.86,-2.1274,2160578.276,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2024-01-26,150.0,-3.2258,4118576.148,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2024-01-26,1637.32,-0.0415,4402111.882,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2024-01-26,41.25,0.243,3225824.129,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2024-01-29,58.69,2.0518,2204469.37,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2024-01-29,131.78,0.5954,2860907.562,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2024-01-29,178.44,-3.9923,2647388.166,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2024-01-29,147.02,-1.9867,3235910.043,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2024-01-29,1650.0,0.7744,5189014.946,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2024-01-29,40.98,-0.6545,2560232.02,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2024-01-30,58.22,-0.8008,1604993.046,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2024-01-30,127.71,-3.0885,2196117.733,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2024-01-30,171.97,-3.6259,3296016.841,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2024-01-30,140.75,-4.2647,4680164.654,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2024-01-30,1613.0,-2.2424,5010784.454,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2024-01-30,40.19,-1.9278,2308550.033,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2024-01-31,58.25,0.0515,1486711.039,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2024-01-31,126.3,-1.1041,1717132.839,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2024-01-31,170.73,-0.7211,2155163.736,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2024-01-31,151.59,7.7016,8943013.793,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2024-01-31,1604.91,-0.5015,4770104.891,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2024-01-31,40.51,0.7962,2253897.731,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2024-02-01,58.81,0.9614,1785789.271,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2024-02-01,126.5,0.1584,1745356.476,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2024-02-01,170.89,0.0937,1996429.637,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2024-02-01,149.02,-1.6954,4197978.843,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2024-02-01,1610.03,0.319,4272298.576,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2024-02-01,40.3,-0.5184,1980485.849,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2024-02-02,58.25,-0.9522,1687829.337,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2024-02-02,123.82,-2.1186,2658388.905,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2024-02-02,167.0,-2.2763,2485326.236,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2024-02-02,146.0,-2.0266,4494266.568,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2024-02-02,1596.0,-0.8714,6336691.194,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
